"Name","Family Income"
"Description","Families by income level."
"Source Notes","U.S. Census Bureau, American Community Survey 1-Year Estimates, Summary Table B19101 (2005-2018); retrieved from https://data.census.gov/.&nbsp;"
"Notes",""

Location,Income Level,TimeFrame,DataFormat,Data,Fips
Fort Greene/Brooklyn Hts,"$100,000 to $199,999",2016,Number,6730,302
Fort Greene/Brooklyn Hts,"$200,000 or more",2016,Number,8035,302
Bedford Stuyvesant,"$200,000 or more",2016,Percent,0.094,303
Bedford Stuyvesant,"$25,000 to $34,999",2016,Percent,0.095,303
Bedford Stuyvesant,"$35,000 to $49,999",2016,Percent,0.106,303
Bedford Stuyvesant,"$15,000 to $24,999",2016,Percent,0.107,303
Bedford Stuyvesant,"$75,000 to $99,999",2016,Percent,0.124,303
Bedford Stuyvesant,"Under $15,000",2016,Percent,0.144,303
Bedford Stuyvesant,"$100,000 to $199,999",2016,Percent,0.153,303
Bedford Stuyvesant,"$50,000 to $74,999",2016,Percent,0.177,303
Bedford Stuyvesant,"$200,000 or more",2016,Number,2576,303
Bedford Stuyvesant,"$25,000 to $34,999",2016,Number,2609,303
Bedford Stuyvesant,"$35,000 to $49,999",2016,Number,2920,303
Bedford Stuyvesant,"$15,000 to $24,999",2016,Number,2949,303
Bedford Stuyvesant,"$75,000 to $99,999",2016,Number,3415,303
Bedford Stuyvesant,"Under $15,000",2016,Number,3953,303
Bedford Stuyvesant,"$100,000 to $199,999",2016,Number,4213,303
Bedford Stuyvesant,"$50,000 to $74,999",2016,Number,4867,303
Bushwick,"$200,000 or more",2016,Percent,0.017,304
Bushwick,"$25,000 to $34,999",2016,Percent,0.106,304
Bushwick,"$75,000 to $99,999",2016,Percent,0.11,304
Bushwick,"$35,000 to $49,999",2016,Percent,0.12,304
Bushwick,"$15,000 to $24,999",2016,Percent,0.133,304
Bushwick,"$100,000 to $199,999",2016,Percent,0.154,304
Bushwick,"$50,000 to $74,999",2016,Percent,0.165,304
Bushwick,"Under $15,000",2016,Percent,0.195,304
Bushwick,"$200,000 or more",2016,Number,424,304
Bushwick,"$25,000 to $34,999",2016,Number,2562,304
Bushwick,"$75,000 to $99,999",2016,Number,2660,304
Bushwick,"$35,000 to $49,999",2016,Number,2906,304
Bushwick,"$15,000 to $24,999",2016,Number,3238,304
Bushwick,"$100,000 to $199,999",2016,Number,3740,304
Bushwick,"$50,000 to $74,999",2016,Number,4008,304
Bushwick,"Under $15,000",2016,Number,4744,304
East New York,"$200,000 or more",2016,Percent,0.03,305
East New York,"$25,000 to $34,999",2016,Percent,0.091,305
East New York,"$75,000 to $99,999",2016,Percent,0.112,305
East New York,"$15,000 to $24,999",2016,Percent,0.117,305
East New York,"$35,000 to $49,999",2016,Percent,0.137,305
East New York,"$100,000 to $199,999",2016,Percent,0.142,305
East New York,"$50,000 to $74,999",2016,Percent,0.177,305
East New York,"Under $15,000",2016,Percent,0.194,305
East New York,"$200,000 or more",2016,Number,1118,305
East New York,"$25,000 to $34,999",2016,Number,3382,305
East New York,"$75,000 to $99,999",2016,Number,4152,305
East New York,"$15,000 to $24,999",2016,Number,4322,305
East New York,"$35,000 to $49,999",2016,Number,5075,305
East New York,"$100,000 to $199,999",2016,Number,5243,305
East New York,"$50,000 to $74,999",2016,Number,6541,305
East New York,"Under $15,000",2016,Number,7166,305
Park Slope,"$25,000 to $34,999",2016,Percent,0.031,306
Park Slope,"$15,000 to $24,999",2016,Percent,0.035,306
Park Slope,"$35,000 to $49,999",2016,Percent,0.047,306
Park Slope,"Under $15,000",2016,Percent,0.076,306
Park Slope,"$75,000 to $99,999",2016,Percent,0.081,306
Park Slope,"$50,000 to $74,999",2016,Percent,0.113,306
Park Slope,"$100,000 to $199,999",2016,Percent,0.261,306
Park Slope,"$200,000 or more",2016,Percent,0.357,306
Park Slope,"$25,000 to $34,999",2016,Number,769,306
Park Slope,"$15,000 to $24,999",2016,Number,868,306
Park Slope,"$35,000 to $49,999",2016,Number,1178,306
Park Slope,"Under $15,000",2016,Number,1885,306
Park Slope,"$75,000 to $99,999",2016,Number,2010,306
Park Slope,"$50,000 to $74,999",2016,Number,2815,306
Park Slope,"$100,000 to $199,999",2016,Number,6515,306
Park Slope,"$200,000 or more",2016,Number,8922,306
Sunset Park,"$200,000 or more",2016,Percent,0.075,307
Sunset Park,"$75,000 to $99,999",2016,Percent,0.09,307
Sunset Park,"$25,000 to $34,999",2016,Percent,0.099,307
Sunset Park,"Under $15,000",2016,Percent,0.102,307
Sunset Park,"$15,000 to $24,999",2016,Percent,0.134,307
Sunset Park,"$50,000 to $74,999",2016,Percent,0.134,307
Sunset Park,"$35,000 to $49,999",2016,Percent,0.166,307
Sunset Park,"$100,000 to $199,999",2016,Percent,0.2,307
Sunset Park,"$200,000 or more",2016,Number,2395,307
Sunset Park,"$75,000 to $99,999",2016,Number,2880,307
Sunset Park,"$25,000 to $34,999",2016,Number,3174,307
Sunset Park,"Under $15,000",2016,Number,3246,307
Sunset Park,"$15,000 to $24,999",2016,Number,4280,307
Sunset Park,"$50,000 to $74,999",2016,Number,4280,307
Sunset Park,"$35,000 to $49,999",2016,Number,5310,307
Sunset Park,"$100,000 to $199,999",2016,Number,6388,307
Crown Heights North,"$25,000 to $34,999",2016,Percent,0.064,308
Crown Heights North,"$200,000 or more",2016,Percent,0.089,308
Crown Heights North,"$75,000 to $99,999",2016,Percent,0.093,308
Crown Heights North,"$35,000 to $49,999",2016,Percent,0.096,308
Crown Heights North,"$50,000 to $74,999",2016,Percent,0.128,308
Crown Heights North,"$15,000 to $24,999",2016,Percent,0.137,308
Crown Heights North,"Under $15,000",2016,Percent,0.163,308
Crown Heights North,"$100,000 to $199,999",2016,Percent,0.231,308
Crown Heights North,"$25,000 to $34,999",2016,Number,1865,308
Crown Heights North,"$200,000 or more",2016,Number,2570,308
Crown Heights North,"$75,000 to $99,999",2016,Number,2701,308
Crown Heights North,"$35,000 to $49,999",2016,Number,2771,308
Crown Heights North,"$50,000 to $74,999",2016,Number,3700,308
Crown Heights North,"$15,000 to $24,999",2016,Number,3969,308
Crown Heights North,"Under $15,000",2016,Number,4711,308
Crown Heights North,"$100,000 to $199,999",2016,Number,6681,308
Crown Heights South,"$200,000 or more",2016,Percent,0.04,309
Crown Heights South,"$15,000 to $24,999",2016,Percent,0.078,309
Crown Heights South,"$25,000 to $34,999",2016,Percent,0.099,309
Crown Heights South,"Under $15,000",2016,Percent,0.115,309
Crown Heights South,"$35,000 to $49,999",2016,Percent,0.13,309
Crown Heights South,"$75,000 to $99,999",2016,Percent,0.132,309
Crown Heights South,"$100,000 to $199,999",2016,Percent,0.198,309
Crown Heights South,"$50,000 to $74,999",2016,Percent,0.208,309
Crown Heights South,"$200,000 or more",2016,Number,923,309
Crown Heights South,"$15,000 to $24,999",2016,Number,1821,309
Crown Heights South,"$25,000 to $34,999",2016,Number,2304,309
Crown Heights South,"Under $15,000",2016,Number,2670,309
Crown Heights South,"$35,000 to $49,999",2016,Number,3022,309
Crown Heights South,"$75,000 to $99,999",2016,Number,3065,309
Crown Heights South,"$100,000 to $199,999",2016,Number,4602,309
Crown Heights South,"$50,000 to $74,999",2016,Number,4839,309
Bay Ridge,"Under $15,000",2016,Percent,0.068,310
Bay Ridge,"$15,000 to $24,999",2016,Percent,0.075,310
Bay Ridge,"$35,000 to $49,999",2016,Percent,0.095,310
Bay Ridge,"$25,000 to $34,999",2016,Percent,0.098,310
Bay Ridge,"$50,000 to $74,999",2016,Percent,0.122,310
Bay Ridge,"$200,000 or more",2016,Percent,0.124,310
Bay Ridge,"$75,000 to $99,999",2016,Percent,0.135,310
Bay Ridge,"$100,000 to $199,999",2016,Percent,0.284,310
Bay Ridge,"Under $15,000",2016,Number,1912,310
Bay Ridge,"$15,000 to $24,999",2016,Number,2088,310
Bay Ridge,"$35,000 to $49,999",2016,Number,2650,310
Bay Ridge,"$25,000 to $34,999",2016,Number,2728,310
Bay Ridge,"$50,000 to $74,999",2016,Number,3416,310
Bay Ridge,"$200,000 or more",2016,Number,3451,310
Bay Ridge,"$75,000 to $99,999",2016,Number,3761,310
Bay Ridge,"$100,000 to $199,999",2016,Number,7927,310
Bensonhurst,"$200,000 or more",2016,Percent,0.062,311
Bensonhurst,"Under $15,000",2016,Percent,0.087,311
Bensonhurst,"$25,000 to $34,999",2016,Percent,0.102,311
Bensonhurst,"$15,000 to $24,999",2016,Percent,0.111,311
Bensonhurst,"$75,000 to $99,999",2016,Percent,0.111,311
Bensonhurst,"$50,000 to $74,999",2016,Percent,0.146,311
Bensonhurst,"$35,000 to $49,999",2016,Percent,0.148,311
Bensonhurst,"$100,000 to $199,999",2016,Percent,0.232,311
Bensonhurst,"$200,000 or more",2016,Number,2892,311
Bensonhurst,"Under $15,000",2016,Number,4026,311
Bensonhurst,"$25,000 to $34,999",2016,Number,4737,311
Bensonhurst,"$15,000 to $24,999",2016,Number,5154,311
Bensonhurst,"$75,000 to $99,999",2016,Number,5156,311
Bensonhurst,"$50,000 to $74,999",2016,Number,6777,311
Bensonhurst,"$35,000 to $49,999",2016,Number,6836,311
Bensonhurst,"$100,000 to $199,999",2016,Number,10721,311
Borough Park,"$200,000 or more",2016,Percent,0.072,312
Borough Park,"Under $15,000",2016,Percent,0.099,312
Borough Park,"$35,000 to $49,999",2016,Percent,0.102,312
Borough Park,"$75,000 to $99,999",2016,Percent,0.102,312
Borough Park,"$50,000 to $74,999",2016,Percent,0.109,312
Borough Park,"$25,000 to $34,999",2016,Percent,0.137,312
Borough Park,"$15,000 to $24,999",2016,Percent,0.17,312
Borough Park,"$100,000 to $199,999",2016,Percent,0.209,312
Borough Park,"$200,000 or more",2016,Number,2312,312
Borough Park,"Under $15,000",2016,Number,3145,312
Borough Park,"$75,000 to $99,999",2016,Number,3248,312
Borough Park,"$35,000 to $49,999",2016,Number,3260,312
Borough Park,"$50,000 to $74,999",2016,Number,3484,312
Borough Park,"$25,000 to $34,999",2016,Number,4363,312
Borough Park,"$15,000 to $24,999",2016,Number,5422,312
Borough Park,"$100,000 to $199,999",2016,Number,6665,312
Coney Island,"$200,000 or more",2016,Percent,0.052,313
Coney Island,"$25,000 to $34,999",2016,Percent,0.092,313
Coney Island,"$75,000 to $99,999",2016,Percent,0.108,313
Coney Island,"Under $15,000",2016,Percent,0.111,313
Coney Island,"$35,000 to $49,999",2016,Percent,0.127,313
Coney Island,"$15,000 to $24,999",2016,Percent,0.141,313
Coney Island,"$50,000 to $74,999",2016,Percent,0.162,313
Coney Island,"$100,000 to $199,999",2016,Percent,0.207,313
Coney Island,"$200,000 or more",2016,Number,1533,313
Coney Island,"$25,000 to $34,999",2016,Number,2732,313
Coney Island,"$75,000 to $99,999",2016,Number,3221,313
Coney Island,"Under $15,000",2016,Number,3292,313
Coney Island,"$35,000 to $49,999",2016,Number,3778,313
Coney Island,"$15,000 to $24,999",2016,Number,4178,313
Coney Island,"$50,000 to $74,999",2016,Number,4818,313
Coney Island,"$100,000 to $199,999",2016,Number,6157,313
Flatbush/Midwood,"$200,000 or more",2016,Percent,0.07,314
Flatbush/Midwood,"Under $15,000",2016,Percent,0.084,314
Flatbush/Midwood,"$15,000 to $24,999",2016,Percent,0.084,314
Flatbush/Midwood,"$25,000 to $34,999",2016,Percent,0.135,314
Flatbush/Midwood,"$75,000 to $99,999",2016,Percent,0.14,314
Flatbush/Midwood,"$35,000 to $49,999",2016,Percent,0.141,314
Flatbush/Midwood,"$50,000 to $74,999",2016,Percent,0.172,314
Flatbush/Midwood,"$100,000 to $199,999",2016,Percent,0.174,314
Flatbush/Midwood,"$200,000 or more",2016,Number,2487,314
Flatbush/Midwood,"Under $15,000",2016,Number,3001,314
Flatbush/Midwood,"$15,000 to $24,999",2016,Number,3019,314
Flatbush/Midwood,"$25,000 to $34,999",2016,Number,4825,314
Flatbush/Midwood,"$75,000 to $99,999",2016,Number,5005,314
Flatbush/Midwood,"$35,000 to $49,999",2016,Number,5039,314
Flatbush/Midwood,"$50,000 to $74,999",2016,Number,6144,314
Flatbush/Midwood,"$100,000 to $199,999",2016,Number,6227,314
Sheepshead Bay,"Under $15,000",2016,Percent,0.072,315
Sheepshead Bay,"$200,000 or more",2016,Percent,0.077,315
Sheepshead Bay,"$35,000 to $49,999",2016,Percent,0.088,315
Sheepshead Bay,"$15,000 to $24,999",2016,Percent,0.093,315
Sheepshead Bay,"$25,000 to $34,999",2016,Percent,0.1,315
Sheepshead Bay,"$75,000 to $99,999",2016,Percent,0.135,315
Sheepshead Bay,"$50,000 to $74,999",2016,Percent,0.168,315
Sheepshead Bay,"$100,000 to $199,999",2016,Percent,0.268,315
Sheepshead Bay,"Under $15,000",2016,Number,2865,315
Sheepshead Bay,"$200,000 or more",2016,Number,3062,315
Sheepshead Bay,"$35,000 to $49,999",2016,Number,3508,315
Sheepshead Bay,"$15,000 to $24,999",2016,Number,3733,315
Sheepshead Bay,"$25,000 to $34,999",2016,Number,3984,315
Sheepshead Bay,"$75,000 to $99,999",2016,Number,5414,315
Sheepshead Bay,"$50,000 to $74,999",2016,Number,6704,315
Sheepshead Bay,"$100,000 to $199,999",2016,Number,10710,315
Brownsville,"$200,000 or more",2016,Percent,0.022,316
Brownsville,"$25,000 to $34,999",2016,Percent,0.093,316
Brownsville,"$75,000 to $99,999",2016,Percent,0.105,316
Brownsville,"$15,000 to $24,999",2016,Percent,0.109,316
Brownsville,"$35,000 to $49,999",2016,Percent,0.145,316
Brownsville,"$100,000 to $199,999",2016,Percent,0.146,316
Brownsville,"$50,000 to $74,999",2016,Percent,0.174,316
Brownsville,"Under $15,000",2016,Percent,0.207,316
Brownsville,"$200,000 or more",2016,Number,483,316
Brownsville,"$25,000 to $34,999",2016,Number,2047,316
Brownsville,"$75,000 to $99,999",2016,Number,2313,316
Brownsville,"$15,000 to $24,999",2016,Number,2404,316
Brownsville,"$35,000 to $49,999",2016,Number,3201,316
Brownsville,"$100,000 to $199,999",2016,Number,3217,316
Brownsville,"$50,000 to $74,999",2016,Number,3847,316
Brownsville,"Under $15,000",2016,Number,4576,316
East Flatbush,"$200,000 or more",2016,Percent,0.028,317
East Flatbush,"$15,000 to $24,999",2016,Percent,0.071,317
East Flatbush,"Under $15,000",2016,Percent,0.091,317
East Flatbush,"$25,000 to $34,999",2016,Percent,0.106,317
East Flatbush,"$75,000 to $99,999",2016,Percent,0.138,317
East Flatbush,"$35,000 to $49,999",2016,Percent,0.147,317
East Flatbush,"$50,000 to $74,999",2016,Percent,0.193,317
East Flatbush,"$100,000 to $199,999",2016,Percent,0.226,317
East Flatbush,"$200,000 or more",2016,Number,934,317
East Flatbush,"$15,000 to $24,999",2016,Number,2393,317
East Flatbush,"Under $15,000",2016,Number,3046,317
East Flatbush,"$25,000 to $34,999",2016,Number,3551,317
East Flatbush,"$75,000 to $99,999",2016,Number,4611,317
East Flatbush,"$35,000 to $49,999",2016,Number,4915,317
East Flatbush,"$50,000 to $74,999",2016,Number,6486,317
East Flatbush,"$100,000 to $199,999",2016,Number,7593,317
Canarsie,"$15,000 to $24,999",2016,Percent,0.049,318
Canarsie,"$25,000 to $34,999",2016,Percent,0.06,318
Canarsie,"Under $15,000",2016,Percent,0.061,318
Canarsie,"$200,000 or more",2016,Percent,0.078,318
Canarsie,"$35,000 to $49,999",2016,Percent,0.1,318
Canarsie,"$50,000 to $74,999",2016,Percent,0.167,318
Canarsie,"$75,000 to $99,999",2016,Percent,0.179,318
Canarsie,"$100,000 to $199,999",2016,Percent,0.305,318
Canarsie,"$15,000 to $24,999",2016,Number,2444,318
Canarsie,"$25,000 to $34,999",2016,Number,2968,318
Canarsie,"Under $15,000",2016,Number,3054,318
Canarsie,"$200,000 or more",2016,Number,3868,318
Canarsie,"$35,000 to $49,999",2016,Number,4999,318
Canarsie,"$50,000 to $74,999",2016,Number,8336,318
Canarsie,"$75,000 to $99,999",2016,Number,8925,318
Canarsie,"$100,000 to $199,999",2016,Number,15216,318
Astoria,"$200,000 or more",2016,Percent,0.072,401
Astoria,"Under $15,000",2016,Percent,0.092,401
Astoria,"$15,000 to $24,999",2016,Percent,0.095,401
Astoria,"$25,000 to $34,999",2016,Percent,0.105,401
Astoria,"$75,000 to $99,999",2016,Percent,0.108,401
Astoria,"$35,000 to $49,999",2016,Percent,0.137,401
Astoria,"$50,000 to $74,999",2016,Percent,0.143,401
Astoria,"$100,000 to $199,999",2016,Percent,0.248,401
Astoria,"$200,000 or more",2016,Number,2528,401
Astoria,"Under $15,000",2016,Number,3243,401
Astoria,"$15,000 to $24,999",2016,Number,3331,401
Astoria,"$25,000 to $34,999",2016,Number,3673,401
Astoria,"$75,000 to $99,999",2016,Number,3790,401
Astoria,"$35,000 to $49,999",2016,Number,4820,401
Astoria,"$50,000 to $74,999",2016,Number,5012,401
Astoria,"$100,000 to $199,999",2016,Number,8716,401
Sunnyside/Woodside,"Under $15,000",2016,Percent,0.035,402
Sunnyside/Woodside,"$15,000 to $24,999",2016,Percent,0.067,402
Sunnyside/Woodside,"$200,000 or more",2016,Percent,0.089,402
Sunnyside/Woodside,"$25,000 to $34,999",2016,Percent,0.107,402
Sunnyside/Woodside,"$75,000 to $99,999",2016,Percent,0.132,402
Sunnyside/Woodside,"$35,000 to $49,999",2016,Percent,0.147,402
Sunnyside/Woodside,"$50,000 to $74,999",2016,Percent,0.184,402
Sunnyside/Woodside,"$100,000 to $199,999",2016,Percent,0.238,402
Sunnyside/Woodside,"Under $15,000",2016,Number,970,402
Sunnyside/Woodside,"$15,000 to $24,999",2016,Number,1843,402
Sunnyside/Woodside,"$200,000 or more",2016,Number,2447,402
Sunnyside/Woodside,"$25,000 to $34,999",2016,Number,2936,402
Sunnyside/Woodside,"$75,000 to $99,999",2016,Number,3614,402
Sunnyside/Woodside,"$35,000 to $49,999",2016,Number,4020,402
Sunnyside/Woodside,"$50,000 to $74,999",2016,Number,5037,402
Sunnyside/Woodside,"$100,000 to $199,999",2016,Number,6510,402
Jackson Heights,"$200,000 or more",2016,Percent,0.04,403
Jackson Heights,"Under $15,000",2016,Percent,0.071,403
Jackson Heights,"$15,000 to $24,999",2016,Percent,0.093,403
Jackson Heights,"$25,000 to $34,999",2016,Percent,0.128,403
Jackson Heights,"$75,000 to $99,999",2016,Percent,0.135,403
Jackson Heights,"$50,000 to $74,999",2016,Percent,0.16,403
Jackson Heights,"$35,000 to $49,999",2016,Percent,0.163,403
Jackson Heights,"$100,000 to $199,999",2016,Percent,0.209,403
Jackson Heights,"$200,000 or more",2016,Number,1281,403
Jackson Heights,"Under $15,000",2016,Number,2259,403
Jackson Heights,"$15,000 to $24,999",2016,Number,2946,403
Jackson Heights,"$25,000 to $34,999",2016,Number,4062,403
Jackson Heights,"$75,000 to $99,999",2016,Number,4274,403
Jackson Heights,"$50,000 to $74,999",2016,Number,5076,403
Jackson Heights,"$35,000 to $49,999",2016,Number,5157,403
Jackson Heights,"$100,000 to $199,999",2016,Number,6629,403
Elmhurst/Corona,"$200,000 or more",2016,Percent,0.014,404
Elmhurst/Corona,"Under $15,000",2016,Percent,0.11,404
Elmhurst/Corona,"$15,000 to $24,999",2016,Percent,0.11,404
Elmhurst/Corona,"$75,000 to $99,999",2016,Percent,0.121,404
Elmhurst/Corona,"$25,000 to $34,999",2016,Percent,0.127,404
Elmhurst/Corona,"$100,000 to $199,999",2016,Percent,0.152,404
Elmhurst/Corona,"$50,000 to $74,999",2016,Percent,0.182,404
Elmhurst/Corona,"$35,000 to $49,999",2016,Percent,0.184,404
Elmhurst/Corona,"$200,000 or more",2016,Number,402,404
Elmhurst/Corona,"Under $15,000",2016,Number,3259,404
Elmhurst/Corona,"$15,000 to $24,999",2016,Number,3266,404
Elmhurst/Corona,"$75,000 to $99,999",2016,Number,3589,404
Elmhurst/Corona,"$25,000 to $34,999",2016,Number,3768,404
Elmhurst/Corona,"$100,000 to $199,999",2016,Number,4495,404
Elmhurst/Corona,"$50,000 to $74,999",2016,Number,5396,404
Elmhurst/Corona,"$35,000 to $49,999",2016,Number,5452,404
Ridgewood/Glendale,"Under $15,000",2016,Percent,0.051,405
Ridgewood/Glendale,"$200,000 or more",2016,Percent,0.051,405
Ridgewood/Glendale,"$15,000 to $24,999",2016,Percent,0.064,405
Ridgewood/Glendale,"$25,000 to $34,999",2016,Percent,0.084,405
Ridgewood/Glendale,"$35,000 to $49,999",2016,Percent,0.099,405
Ridgewood/Glendale,"$75,000 to $99,999",2016,Percent,0.161,405
Ridgewood/Glendale,"$50,000 to $74,999",2016,Percent,0.164,405
Ridgewood/Glendale,"$100,000 to $199,999",2016,Percent,0.326,405
Ridgewood/Glendale,"Under $15,000",2016,Number,2214,405
Ridgewood/Glendale,"$200,000 or more",2016,Number,2222,405
Ridgewood/Glendale,"$15,000 to $24,999",2016,Number,2794,405
Ridgewood/Glendale,"$25,000 to $34,999",2016,Number,3627,405
Ridgewood/Glendale,"$35,000 to $49,999",2016,Number,4277,405
Ridgewood/Glendale,"$75,000 to $99,999",2016,Number,6971,405
Ridgewood/Glendale,"$50,000 to $74,999",2016,Number,7119,405
Ridgewood/Glendale,"$100,000 to $199,999",2016,Number,14136,405
Rego Park/Forest Hills,"$15,000 to $24,999",2016,Percent,0.048,406
Rego Park/Forest Hills,"$25,000 to $34,999",2016,Percent,0.063,406
Rego Park/Forest Hills,"Under $15,000",2016,Percent,0.085,406
Rego Park/Forest Hills,"$35,000 to $49,999",2016,Percent,0.09,406
Rego Park/Forest Hills,"$50,000 to $74,999",2016,Percent,0.102,406
Rego Park/Forest Hills,"$200,000 or more",2016,Percent,0.124,406
Rego Park/Forest Hills,"$75,000 to $99,999",2016,Percent,0.166,406
