"Name","Household Income"
"Description","Households by income level."
"Source Notes","U.S. Census Bureau, American Community Survey 1-Year Estimates, Summary Table B19001 (2005-2018); retrieved from&nbsp;<a href=""https://data.census.gov/"" target=""_blank"">https://data.census.gov/</a>."
"Notes",""

Location,Income Level,TimeFrame,DataFormat,Data,Fips
Manhattan,"$35,000 to $49,999",2013,Number,61634,36061
Queens,"$35,000 to $49,999",2013,Number,103848,36081
Staten Island,"$35,000 to $49,999",2013,Number,16109,36085
New York City,"$35,000 to $49,999",2013,Number,356234,3651000
Battery Park/Tribeca,"$35,000 to $49,999",2013,Percent,0.05337,101
Greenwich Village,"$35,000 to $49,999",2013,Percent,0.05337,102
Lower East Side,"$35,000 to $49,999",2013,Percent,0.08842,103
Chelsea/Clinton,"$35,000 to $49,999",2013,Percent,0.08187,104
Midtown Business District,"$35,000 to $49,999",2013,Percent,0.08187,105
Murray Hill/Stuyvesant,"$35,000 to $49,999",2013,Percent,0.06611,106
Upper West Side,"$35,000 to $49,999",2013,Percent,0.08287,107
Upper East Side,"$35,000 to $49,999",2013,Percent,0.06799,108
Manhattanville,"$35,000 to $49,999",2013,Percent,0.11075,109
Central Harlem,"$35,000 to $49,999",2013,Percent,0.13062,110
East Harlem,"$35,000 to $49,999",2013,Percent,0.10863,111
Washington Heights,"$35,000 to $49,999",2013,Percent,0.10261,112
Mott Haven,"$35,000 to $49,999",2013,Percent,0.12832,201
Hunts Point,"$35,000 to $49,999",2013,Percent,0.12832,202
Morrisania,"$35,000 to $49,999",2013,Percent,0.11469,203
Concourse/Highbridge,"$35,000 to $49,999",2013,Percent,0.14585,204
University Heights,"$35,000 to $49,999",2013,Percent,0.11644,205
East Tremont,"$35,000 to $49,999",2013,Percent,0.11469,206
Bedford Park,"$35,000 to $49,999",2013,Percent,0.14367,207
Riverdale,"$35,000 to $49,999",2013,Percent,0.11641,208
Unionport/Soundview,"$35,000 to $49,999",2013,Percent,0.13236,209
Throgs Neck,"$35,000 to $49,999",2013,Percent,0.1249,210
Pelham Parkway,"$35,000 to $49,999",2013,Percent,0.12765,211
Williamsbridge,"$35,000 to $49,999",2013,Percent,0.14036,212
Williamsburg/Greenpoint,"$35,000 to $49,999",2013,Percent,0.10284,301
Fort Greene/Brooklyn Hts,"$35,000 to $49,999",2013,Percent,0.09137,302
Bedford Stuyvesant,"$35,000 to $49,999",2013,Percent,0.11279,303
Bushwick,"$35,000 to $49,999",2013,Percent,0.13056,304
East New York,"$35,000 to $49,999",2013,Percent,0.17381,305
Park Slope,"$35,000 to $49,999",2013,Percent,0.06996,306
Sunset Park,"$35,000 to $49,999",2013,Percent,0.13052,307
Crown Heights North,"$35,000 to $49,999",2013,Percent,0.11078,308
Crown Heights South,"$35,000 to $49,999",2013,Percent,0.14696,309
Bay Ridge,"$35,000 to $49,999",2013,Percent,0.12647,310
Bensonhurst,"$35,000 to $49,999",2013,Percent,0.14641,311
Borough Park,"$35,000 to $49,999",2013,Percent,0.12914,312
Coney Island,"$35,000 to $49,999",2013,Percent,0.10119,313
Flatbush/Midwood,"$35,000 to $49,999",2013,Percent,0.12503,314
Sheepshead Bay,"$35,000 to $49,999",2013,Percent,0.10718,315
Brownsville,"$35,000 to $49,999",2013,Percent,0.11849,316
East Flatbush,"$35,000 to $49,999",2013,Percent,0.15912,317
Canarsie,"$35,000 to $49,999",2013,Percent,0.11622,318
Astoria,"$35,000 to $49,999",2013,Percent,0.14545,401
Sunnyside/Woodside,"$35,000 to $49,999",2013,Percent,0.14476,402
Jackson Heights,"$35,000 to $49,999",2013,Percent,0.13461,403
Elmhurst/Corona,"$35,000 to $49,999",2013,Percent,0.16906,404
Ridgewood/Glendale,"$35,000 to $49,999",2013,Percent,0.11408,405
Rego Park/Forest Hills,"$35,000 to $49,999",2013,Percent,0.12598,406
Flushing,"$35,000 to $49,999",2013,Percent,0.13551,407
Fresh Meadows/Briarwood,"$35,000 to $49,999",2013,Percent,0.11532,408
Woodhaven,"$35,000 to $49,999",2013,Percent,0.11747,409
Howard Beach,"$35,000 to $49,999",2013,Percent,0.15715,410
Bayside,"$35,000 to $49,999",2013,Percent,0.10594,411
Jamaica/St. Albans,"$35,000 to $49,999",2013,Percent,0.1525,412
Queens Village,"$35,000 to $49,999",2013,Percent,0.10996,413
The Rockaways,"$35,000 to $49,999",2013,Percent,0.12245,414
St. George,"$35,000 to $49,999",2013,Percent,0.08932,501
South Beach,"$35,000 to $49,999",2013,Percent,0.11389,502
Tottenville,"$35,000 to $49,999",2013,Percent,0.08835,503
Bronx,"$35,000 to $49,999",2013,Percent,0.12903,36005
Brooklyn,"$35,000 to $49,999",2013,Percent,0.12162,36047
Manhattan,"$35,000 to $49,999",2013,Percent,0.08485,36061
Queens,"$35,000 to $49,999",2013,Percent,0.13242,36081
Staten Island,"$35,000 to $49,999",2013,Percent,0.0961,36085
New York City,"$35,000 to $49,999",2013,Percent,0.11548,3651000
Battery Park/Tribeca,"$50,000 to $74,999",2013,Number,3103.54007,101
Greenwich Village,"$50,000 to $74,999",2013,Number,4581.45993,102
Lower East Side,"$50,000 to $74,999",2013,Number,9475,103
Chelsea/Clinton,"$50,000 to $74,999",2013,Number,5009.69974,104
Midtown Business District,"$50,000 to $74,999",2013,Number,2507.30026,105
Murray Hill/Stuyvesant,"$50,000 to $74,999",2013,Number,8689,106
Upper West Side,"$50,000 to $74,999",2013,Number,9421,107
Upper East Side,"$50,000 to $74,999",2013,Number,12430,108
Manhattanville,"$50,000 to $74,999",2013,Number,6741,109
Central Harlem,"$50,000 to $74,999",2013,Number,9053,110
East Harlem,"$50,000 to $74,999",2013,Number,4571,111
Washington Heights,"$50,000 to $74,999",2013,Number,10819,112
Mott Haven,"$50,000 to $74,999",2013,Number,4146.36857,201
Hunts Point,"$50,000 to $74,999",2013,Number,2367.63143,202
Morrisania,"$50,000 to $74,999",2013,Number,3661.03813,203
Concourse/Highbridge,"$50,000 to $74,999",2013,Number,6420,204
University Heights,"$50,000 to $74,999",2013,Number,5807,205
East Tremont,"$50,000 to $74,999",2013,Number,3821.96187,206
Bedford Park,"$50,000 to $74,999",2013,Number,5779,207
Riverdale,"$50,000 to $74,999",2013,Number,7887,208
Unionport/Soundview,"$50,000 to $74,999",2013,Number,9592,209
Throgs Neck,"$50,000 to $74,999",2013,Number,7889,210
Pelham Parkway,"$50,000 to $74,999",2013,Number,7498,211
Williamsbridge,"$50,000 to $74,999",2013,Number,8073,212
Williamsburg/Greenpoint,"$50,000 to $74,999",2013,Number,9440,301
Fort Greene/Brooklyn Hts,"$50,000 to $74,999",2013,Number,6632,302
Bedford Stuyvesant,"$50,000 to $74,999",2013,Number,7300,303
Bushwick,"$50,000 to $74,999",2013,Number,9135,304
East New York,"$50,000 to $74,999",2013,Number,9101,305
Park Slope,"$50,000 to $74,999",2013,Number,6418,306
Sunset Park,"$50,000 to $74,999",2013,Number,7585,307
Crown Heights North,"$50,000 to $74,999",2013,Number,8483,308
Crown Heights South,"$50,000 to $74,999",2013,Number,7300,309
Bay Ridge,"$50,000 to $74,999",2013,Number,9258,310
Bensonhurst,"$50,000 to $74,999",2013,Number,11239,311
Borough Park,"$50,000 to $74,999",2013,Number,7011,312
Coney Island,"$50,000 to $74,999",2013,Number,6995,313
Flatbush/Midwood,"$50,000 to $74,999",2013,Number,9094,314
Sheepshead Bay,"$50,000 to $74,999",2013,Number,9541,315
Brownsville,"$50,000 to $74,999",2013,Number,6585,316
East Flatbush,"$50,000 to $74,999",2013,Number,7581,317
Canarsie,"$50,000 to $74,999",2013,Number,11527,318
Astoria,"$50,000 to $74,999",2013,Number,12316,401
Sunnyside/Woodside,"$50,000 to $74,999",2013,Number,8513,402
Jackson Heights,"$50,000 to $74,999",2013,Number,11021,403
Elmhurst/Corona,"$50,000 to $74,999",2013,Number,8980,404
Ridgewood/Glendale,"$50,000 to $74,999",2013,Number,12163,405
Rego Park/Forest Hills,"$50,000 to $74,999",2013,Number,8693,406
Flushing,"$50,000 to $74,999",2013,Number,14181,407
Fresh Meadows/Briarwood,"$50,000 to $74,999",2013,Number,9377,408
Woodhaven,"$50,000 to $74,999",2013,Number,9091,409
Howard Beach,"$50,000 to $74,999",2013,Number,6194,410
Bayside,"$50,000 to $74,999",2013,Number,7557,411
Jamaica/St. Albans,"$50,000 to $74,999",2013,Number,12904,412
Queens Village,"$50,000 to $74,999",2013,Number,10117,413
The Rockaways,"$50,000 to $74,999",2013,Number,4938,414
St. George,"$50,000 to $74,999",2013,Number,10820,501
South Beach,"$50,000 to $74,999",2013,Number,7694,502
Tottenville,"$50,000 to $74,999",2013,Number,10200,503
Bronx,"$50,000 to $74,999",2013,Number,72942,36005
Brooklyn,"$50,000 to $74,999",2013,Number,150225,36047
Manhattan,"$50,000 to $74,999",2013,Number,86401,36061
Queens,"$50,000 to $74,999",2013,Number,136045,36081
Staten Island,"$50,000 to $74,999",2013,Number,28714,36085
New York City,"$50,000 to $74,999",2013,Number,474327,3651000
Battery Park/Tribeca,"$50,000 to $74,999",2013,Percent,0.09878,101
Greenwich Village,"$50,000 to $74,999",2013,Percent,0.09878,102
Lower East Side,"$50,000 to $74,999",2013,Percent,0.14074,103
Chelsea/Clinton,"$50,000 to $74,999",2013,Percent,0.09472,104
Midtown Business District,"$50,000 to $74,999",2013,Percent,0.09472,105
Murray Hill/Stuyvesant,"$50,000 to $74,999",2013,Percent,0.11291,106
Upper West Side,"$50,000 to $74,999",2013,Percent,0.10151,107
Upper East Side,"$50,000 to $74,999",2013,Percent,0.10713,108
Manhattanville,"$50,000 to $74,999",2013,Percent,0.1492,109
Central Harlem,"$50,000 to $74,999",2013,Percent,0.16317,110
East Harlem,"$50,000 to $74,999",2013,Percent,0.10179,111
Washington Heights,"$50,000 to $74,999",2013,Percent,0.15342,112
Mott Haven,"$50,000 to $74,999",2013,Percent,0.13247,201
Hunts Point,"$50,000 to $74,999",2013,Percent,0.13247,202
Morrisania,"$50,000 to $74,999",2013,Percent,0.13399,203
Concourse/Highbridge,"$50,000 to $74,999",2013,Percent,0.13556,204
University Heights,"$50,000 to $74,999",2013,Percent,0.12941,205
East Tremont,"$50,000 to $74,999",2013,Percent,0.13399,206
Bedford Park,"$50,000 to $74,999",2013,Percent,0.13444,207
Riverdale,"$50,000 to $74,999",2013,Percent,0.18966,208
Unionport/Soundview,"$50,000 to $74,999",2013,Percent,0.14553,209
Throgs Neck,"$50,000 to $74,999",2013,Percent,0.17674,210
Pelham Parkway,"$50,000 to $74,999",2013,Percent,0.17613,211
Williamsbridge,"$50,000 to $74,999",2013,Percent,0.17476,212
Williamsburg/Greenpoint,"$50,000 to $74,999",2013,Percent,0.14965,301
Fort Greene/Brooklyn Hts,"$50,000 to $74,999",2013,Percent,0.11949,302
Bedford Stuyvesant,"$50,000 to $74,999",2013,Percent,0.14684,303
Bushwick,"$50,000 to $74,999",2013,Percent,0.19944,304
East New York,"$50,000 to $74,999",2013,Percent,0.17161,305
Park Slope,"$50,000 to $74,999",2013,Percent,0.13067,306
Sunset Park,"$50,000 to $74,999",2013,Percent,0.16519,307
Crown Heights North,"$50,000 to $74,999",2013,Percent,0.16427,308
Crown Heights South,"$50,000 to $74,999",2013,Percent,0.18818,309
Bay Ridge,"$50,000 to $74,999",2013,Percent,0.18624,310
Bensonhurst,"$50,000 to $74,999",2013,Percent,0.17756,311
Borough Park,"$50,000 to $74,999",2013,Percent,0.15317,312
Coney Island,"$50,000 to $74,999",2013,Percent,0.15549,313
Flatbush/Midwood,"$50,000 to $74,999",2013,Percent,0.16262,314
Sheepshead Bay,"$50,000 to $74,999",2013,Percent,0.16722,315
Brownsville,"$50,000 to $74,999",2013,Percent,0.15118,316
East Flatbush,"$50,000 to $74,999",2013,Percent,0.16446,317
Canarsie,"$50,000 to $74,999",2013,Percent,0.17336,318
Astoria,"$50,000 to $74,999",2013,Percent,0.164,401
Sunnyside/Woodside,"$50,000 to $74,999",2013,Percent,0.16685,402
Jackson Heights,"$50,000 to $74,999",2013,Percent,0.18834,403
Elmhurst/Corona,"$50,000 to $74,999",2013,Percent,0.20164,404
Ridgewood/Glendale,"$50,000 to $74,999",2013,Percent,0.19341,405
Rego Park/Forest Hills,"$50,000 to $74,999",2013,Percent,0.1673,406
Flushing,"$50,000 to $74,999",2013,Percent,0.16156,407
Fresh Meadows/Briarwood,"$50,000 to $74,999",2013,Percent,0.17518,408
Woodhaven,"$50,000 to $74,999",2013,Percent,0.192,409
Howard Beach,"$50,000 to $74,999",2013,Percent,0.16843,410
Bayside,"$50,000 to $74,999",2013,Percent,0.1767,411
Jamaica/St. Albans,"$50,000 to $74,999",2013,Percent,0.17858,412
Queens Village,"$50,000 to $74,999",2013,Percent,0.16581,413
The Rockaways,"$50,000 to $74,999",2013,Percent,0.12743,414
St. George,"$50,000 to $74,999",2013,Percent,0.17587,501
South Beach,"$50,000 to $74,999",2013,Percent,0.15852,502
Tottenville,"$50,000 to $74,999",2013,Percent,0.17718,503
Bronx,"$50,000 to $74,999",2013,Percent,0.1516,36005
Brooklyn,"$50,000 to $74,999",2013,Percent,0.16232,36047
Manhattan,"$50,000 to $74,999",2013,Percent,0.11895,36061
Queens,"$50,000 to $74,999",2013,Percent,0.17347,36081
Staten Island,"$50,000 to $74,999",2013,Percent,0.17129,36085
New York City,"$50,000 to $74,999",2013,Percent,0.15376,3651000
Battery Park/Tribeca,"$75,000 to $99,999",2013,Number,3217.82789,101
Greenwich Village,"$75,000 to $99,999",2013,Number,4750.17211,102
Lower East Side,"$75,000 to $99,999",2013,Number,4491,103
Chelsea/Clinton,"$75,000 to $99,999",2013,Number,5170.98049,104
Midtown Business District,"$75,000 to $99,999",2013,Number,2588.01951,105
Murray Hill/Stuyvesant,"$75,000 to $99,999",2013,Number,8042,106
Upper West Side,"$75,000 to $99,999",2013,Number,9047,107
Upper East Side,"$75,000 to $99,999",2013,Number,12039,108
Manhattanville,"$75,000 to $99,999",2013,Number,3862,109
Central Harlem,"$75,000 to $99,999",2013,Number,3843,110
East Harlem,"$75,000 to $99,999",2013,Number,2855,111
Washington Heights,"$75,000 to $99,999",2013,Number,8132,112
Mott Haven,"$75,000 to $99,999",2013,Number,1225.96037,201
Hunts Point,"$75,000 to $99,999",2013,Number,700.03963,202
Morrisania,"$75,000 to $99,999",2013,Number,1740.25292,203
Concourse/Highbridge,"$75,000 to $99,999",2013,Number,2796,204
University Heights,"$75,000 to $99,999",2013,Number,3226,205
East Tremont,"$75,000 to $99,999",2013,Number,1816.74708,206
Bedford Park,"$75,000 to $99,999",2013,Number,3793,207
Riverdale,"$75,000 to $99,999",2013,Number,5523,208
Unionport/Soundview,"$75,000 to $99,999",2013,Number,5541,209
Throgs Neck,"$75,000 to $99,999",2013,Number,5668,210
Pelham Parkway,"$75,000 to $99,999",2013,Number,5376,211
Williamsbridge,"$75,000 to $99,999",2013,Number,5404,212
Williamsburg/Greenpoint,"$75,000 to $99,999",2013,Number,6599,301
Fort Greene/Brooklyn Hts,"$75,000 to $99,999",2013,Number,7457,302
Bedford Stuyvesant,"$75,000 to $99,999",2013,Number,3310,303
Bushwick,"$75,000 to $99,999",2013,Number,4500,304
East New York,"$75,000 to $99,999",2013,Number,5086,305
Park Slope,"$75,000 to $99,999",2013,Number,4730,306
Sunset Park,"$75,000 to $99,999",2013,Number,5223,307
Crown Heights North,"$75,000 to $99,999",2013,Number,4835,308
Crown Heights South,"$75,000 to $99,999",2013,Number,4000,309
Bay Ridge,"$75,000 to $99,999",2013,Number,5488,310
Bensonhurst,"$75,000 to $99,999",2013,Number,6957,311
Borough Park,"$75,000 to $99,999",2013,Number,4018,312
Coney Island,"$75,000 to $99,999",2013,Number,2598,313
Flatbush/Midwood,"$75,000 to $99,999",2013,Number,6029,314
Sheepshead Bay,"$75,000 to $99,999",2013,Number,5711,315
Brownsville,"$75,000 to $99,999",2013,Number,3165,316
East Flatbush,"$75,000 to $99,999",2013,Number,6228,317
Canarsie,"$75,000 to $99,999",2013,Number,9709,318
Astoria,"$75,000 to $99,999",2013,Number,8935,401
Sunnyside/Woodside,"$75,000 to $99,999",2013,Number,6755,402
Jackson Heights,"$75,000 to $99,999",2013,Number,6938,403
Elmhurst/Corona,"$75,000 to $99,999",2013,Number,4316,404
Ridgewood/Glendale,"$75,000 to $99,999",2013,Number,9227,405
Rego Park/Forest Hills,"$75,000 to $99,999",2013,Number,6688,406
Flushing,"$75,000 to $99,999",2013,Number,10222,407
Fresh Meadows/Briarwood,"$75,000 to $99,999",2013,Number,6737,408
Woodhaven,"$75,000 to $99,999",2013,Number,7567,409
Howard Beach,"$75,000 to $99,999",2013,Number,5249,410
Bayside,"$75,000 to $99,999",2013,Number,6469,411
Jamaica/St. Albans,"$75,000 to $99,999",2013,Number,10186,412
Queens Village,"$75,000 to $99,999",2013,Number,9446,413
The Rockaways,"$75,000 to $99,999",2013,Number,5137,414
St. George,"$75,000 to $99,999",2013,Number,8027,501
South Beach,"$75,000 to $99,999",2013,Number,6076,502
Tottenville,"$75,000 to $99,999",2013,Number,6083,503
Bronx,"$75,000 to $99,999",2013,Number,42810,36005
Brooklyn,"$75,000 to $99,999",2013,Number,95643,36047
Manhattan,"$75,000 to $99,999",2013,Number,68038,36061
Queens,"$75,000 to $99,999",2013,Number,103872,36081
Staten Island,"$75,000 to $99,999",2013,Number,20186,36085
New York City,"$75,000 to $99,999",2013,Number,330549,3651000
Battery Park/Tribeca,"$75,000 to $99,999",2013,Percent,0.10242,101
Greenwich Village,"$75,000 to $99,999",2013,Percent,0.10242,102
Lower East Side,"$75,000 to $99,999",2013,Percent,0.06671,103
Chelsea/Clinton,"$75,000 to $99,999",2013,Percent,0.09777,104
Midtown Business District,"$75,000 to $99,999",2013,Percent,0.09777,105
Murray Hill/Stuyvesant,"$75,000 to $99,999",2013,Percent,0.10451,106
Upper West Side,"$75,000 to $99,999",2013,Percent,0.09748,107
Upper East Side,"$75,000 to $99,999",2013,Percent,0.10376,108
Manhattanville,"$75,000 to $99,999",2013,Percent,0.08548,109
Central Harlem,"$75,000 to $99,999",2013,Percent,0.06927,110
East Harlem,"$75,000 to $99,999",2013,Percent,0.06358,111
Washington Heights,"$75,000 to $99,999",2013,Percent,0.11531,112
Mott Haven,"$75,000 to $99,999",2013,Percent,0.03917,201
Hunts Point,"$75,000 to $99,999",2013,Percent,0.03917,202
Morrisania,"$75,000 to $99,999",2013,Percent,0.06369,203
Concourse/Highbridge,"$75,000 to $99,999",2013,Percent,0.05904,204
University Heights,"$75,000 to $99,999",2013,Percent,0.07189,205
East Tremont,"$75,000 to $99,999",2013,Percent,0.06369,206
Bedford Park,"$75,000 to $99,999",2013,Percent,0.08824,207
Riverdale,"$75,000 to $99,999",2013,Percent,0.13281,208
Unionport/Soundview,"$75,000 to $99,999",2013,Percent,0.08407,209
Throgs Neck,"$75,000 to $99,999",2013,Percent,0.12698,210
Pelham Parkway,"$75,000 to $99,999",2013,Percent,0.12628,211
Williamsbridge,"$75,000 to $99,999",2013,Percent,0.11698,212
Williamsburg/Greenpoint,"$75,000 to $99,999",2013,Percent,0.10461,301
Fort Greene/Brooklyn Hts,"$75,000 to $99,999",2013,Percent,0.13436,302
Bedford Stuyvesant,"$75,000 to $99,999",2013,Percent,0.06658,303
Bushwick,"$75,000 to $99,999",2013,Percent,0.09825,304
East New York,"$75,000 to $99,999",2013,Percent,0.0959,305
Park Slope,"$75,000 to $99,999",2013,Percent,0.0963,306
Sunset Park,"$75,000 to $99,999",2013,Percent,0.11375,307
Crown Heights North,"$75,000 to $99,999",2013,Percent,0.09363,308
Crown Heights South,"$75,000 to $99,999",2013,Percent,0.10311,309
Bay Ridge,"$75,000 to $99,999",2013,Percent,0.1104,310
Bensonhurst,"$75,000 to $99,999",2013,Percent,0.10991,311
Borough Park,"$75,000 to $99,999",2013,Percent,0.08778,312
Coney Island,"$75,000 to $99,999",2013,Percent,0.05775,313
Flatbush/Midwood,"$75,000 to $99,999",2013,Percent,0.10781,314
Sheepshead Bay,"$75,000 to $99,999",2013,Percent,0.1001,315
Brownsville,"$75,000 to $99,999",2013,Percent,0.07266,316
East Flatbush,"$75,000 to $99,999",2013,Percent,0.13511,317
Canarsie,"$75,000 to $99,999",2013,Percent,0.14602,318
Astoria,"$75,000 to $99,999",2013,Percent,0.11898,401
Sunnyside/Woodside,"$75,000 to $99,999",2013,Percent,0.13239,402
Jackson Heights,"$75,000 to $99,999",2013,Percent,0.11856,403
Elmhurst/Corona,"$75,000 to $99,999",2013,Percent,0.09691,404
Ridgewood/Glendale,"$75,000 to $99,999",2013,Percent,0.14672,405
Rego Park/Forest Hills,"$75,000 to $99,999",2013,Percent,0.12871,406
