Location,Age Group,TimeFrame,DataFormat,Data,Fips,zipcode
Downtown  - Heights - Slope,5 to 17 Years,2015,Rate,148.9,uhf202,"11201, 11205, 11215, 11217, 11231"
Downtown  - Heights - Slope,0 to 17 Years,2015,Number,659.0,uhf202,"11201, 11205, 11215, 11217, 11231"
East Flatbush - Flatbush,0 to 4 years,2015,Rate,326.7,uhf207,"11203, 11210, 11225, 11226"
East Flatbush - Flatbush,0 to 4 years,2015,Number,649.0,uhf207,"11203, 11210, 11225, 11226"
East Flatbush - Flatbush,5 to 17 Years,2015,Number,1160.0,uhf207,"11203, 11210, 11225, 11226"
East Flatbush - Flatbush,5 to 17 Years,2015,Rate,255.5,uhf207,"11203, 11210, 11225, 11226"
East Flatbush - Flatbush,0 to 17 Years,2015,Number,1809.0,uhf207,"11203, 11210, 11225, 11226"
East Harlem,0 to 4 years,2015,Number,508.0,uhf303,"10029, 10035"
East Harlem,0 to 4 years,2015,Rate,714.6,uhf303,"10029, 10035"
East Harlem,5 to 17 Years,2015,Number,981.0,uhf303,"10029, 10035"
East Harlem,5 to 17 Years,2015,Rate,593.0,uhf303,"10029, 10035"
East Harlem,0 to 17 Years,2015,Number,1489.0,uhf303,"10029, 10035"
East New York,0 to 4 years,2015,Number,808.0,uhf204,"11207, 11208"
East New York,0 to 4 years,2015,Rate,554.4,uhf204,"11207, 11208"
East New York,5 to 17 Years,2015,Number,1167.0,uhf204,"11207, 11208"
East New York,5 to 17 Years,2015,Rate,324.7,uhf204,"11207, 11208"
East New York,0 to 17 Years,2015,Number,1975.0,uhf204,"11207, 11208"
Flushing - Clearview,0 to 4 years,2015,Number,183.0,uhf403,"11354, 11355, 11356, 11357, 11358, 11359, 11360"
Flushing - Clearview,0 to 4 years,2015,Rate,129.8,uhf403,"11354, 11355, 11356, 11357, 11358, 11359, 11360"
Flushing - Clearview,5 to 17 Years,2015,Number,228.0,uhf403,"11354, 11355, 11356, 11357, 11358, 11359, 11360"
Flushing - Clearview,5 to 17 Years,2015,Rate,74.0,uhf403,"11354, 11355, 11356, 11357, 11358, 11359, 11360"
Flushing - Clearview,0 to 17 Years,2015,Number,411.0,uhf403,"11354, 11355, 11356, 11357, 11358, 11359, 11360"
Fordham - Bronx Park,0 to 4 years,2015,Number,1305.0,uhf103,"10458, 10467, 10468"
Fordham - Bronx Park,0 to 4 years,2015,Rate,636.0,uhf103,"10458, 10467, 10468"
Fordham - Bronx Park,5 to 17 Years,2015,Number,2064.0,uhf103,"10458, 10467, 10468"
Fordham - Bronx Park,5 to 17 Years,2015,Rate,443.6,uhf103,"10458, 10467, 10468"
Fordham - Bronx Park,0 to 17 Years,2015,Number,3369.0,uhf103,"10458, 10467, 10468"
Fresh Meadows,0 to 4 years,2015,Rate,141.8,uhf406,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Fresh Meadows,0 to 4 years,2015,Number,102.0,uhf406,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Fresh Meadows,5 to 17 Years,2015,Number,162.0,uhf406,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Fresh Meadows,5 to 17 Years,2015,Rate,111.8,uhf406,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Fresh Meadows,0 to 17 Years,2015,Number,264.0,uhf406,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Gramercy Park -  Murray Hill,0 to 4 years,2015,Number,34.0,uhf307,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Gramercy Park -  Murray Hill,0 to 4 years,2015,Rate,74.1,uhf307,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Gramercy Park -  Murray Hill,5 to 17 Years,2015,Number,67.0,uhf307,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Gramercy Park -  Murray Hill,5 to 17 Years,2015,Rate,116.6,uhf307,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Gramercy Park -  Murray Hill,0 to 17 Years,2015,Number,101.0,uhf307,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Greenpoint,0 to 4 years,2015,Rate,91.2,uhf201,"11211, 11222"
Greenpoint,0 to 4 years,2015,Number,106.0,uhf201,"11211, 11222"
Greenpoint,5 to 17 Years,2015,Number,155.0,uhf201,"11211, 11222"
Greenpoint,5 to 17 Years,2015,Rate,78.7,uhf201,"11211, 11222"
Greenpoint,0 to 17 Years,2015,Number,261.0,uhf201,"11211, 11222"
Greenwich Village - Soho,0 to 4 years,2015,Rate,43.4,uhf308,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Greenwich Village - Soho,0 to 4 years,2015,Number,15.0,uhf308,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Greenwich Village - Soho,5 to 17 Years,2015,Number,16.0,uhf308,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Greenwich Village - Soho,5 to 17 Years,2015,Rate,29.1,uhf308,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
Greenwich Village - Soho,0 to 17 Years,2015,Number,31.0,uhf308,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
High Bridge - Morrisania,0 to 4 years,2015,Rate,846.6,uhf106,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
High Bridge - Morrisania,0 to 4 years,2015,Number,1547.0,uhf106,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
High Bridge - Morrisania,5 to 17 Years,2015,Number,2096.0,uhf106,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
High Bridge - Morrisania,5 to 17 Years,2015,Rate,481.3,uhf106,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
High Bridge - Morrisania,0 to 17 Years,2015,Number,3643.0,uhf106,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Hunts Point - Mott Haven,0 to 4 years,2015,Number,1059.0,uhf107,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Hunts Point - Mott Haven,0 to 4 years,2015,Rate,876.5,uhf107,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Hunts Point - Mott Haven,5 to 17 Years,2015,Number,1450.0,uhf107,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Hunts Point - Mott Haven,5 to 17 Years,2015,Rate,497.9,uhf107,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Hunts Point - Mott Haven,0 to 17 Years,2015,Number,2509.0,uhf107,"10451, 10452, 10453, 10454, 10455, 10456, 10457, 10459, 10460, 10461"
Jamaica,0 to 4 years,2015,Rate,347.4,uhf408,"11412, 11423, 11430, 11432, 11433, 11434, 11435, 11436"
Jamaica,0 to 4 years,2015,Number,697.0,uhf408,"11412, 11423, 11430, 11432, 11433, 11434, 11435, 11436"
Jamaica,5 to 17 Years,2015,Number,847.0,uhf408,"11412, 11423, 11430, 11432, 11433, 11434, 11435, 11436"
Jamaica,5 to 17 Years,2015,Rate,175.2,uhf408,"11412, 11423, 11430, 11432, 11433, 11434, 11435, 11436"
Jamaica,0 to 17 Years,2015,Number,1544.0,uhf408,"11412, 11423, 11430, 11432, 11433, 11434, 11435, 11436"
Kingsbridge - Riverdale,0 to 4 years,2015,Number,151.0,uhf101,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Kingsbridge - Riverdale,0 to 4 years,2015,Rate,250.8,uhf101,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Kingsbridge - Riverdale,5 to 17 Years,2015,Number,235.0,uhf101,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Kingsbridge - Riverdale,5 to 17 Years,2015,Rate,195.6,uhf101,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Kingsbridge - Riverdale,0 to 17 Years,2015,Number,386.0,uhf101,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Long Island City - Astoria,0 to 4 years,2015,Number,145.0,uhf401,"11101, 11102, 11103, 11104, 11105, 11106, 11109"
Long Island City - Astoria,0 to 4 years,2015,Rate,128.6,uhf401,"11101, 11102, 11103, 11104, 11105, 11106, 11109"
Long Island City - Astoria,5 to 17 Years,2015,Number,291.0,uhf401,"11101, 11102, 11103, 11104, 11105, 11106, 11109"
Long Island City - Astoria,5 to 17 Years,2015,Rate,131.8,uhf401,"11101, 11102, 11103, 11104, 11105, 11106, 11109"
Long Island City - Astoria,0 to 17 Years,2015,Number,436.0,uhf401,"11101, 11102, 11103, 11104, 11105, 11106, 11109"
Lower Manhattan,0 to 4 years,2015,Rate,70.0,uhf310,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Lower Manhattan,0 to 4 years,2015,Number,27.0,uhf310,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Lower Manhattan,5 to 17 Years,2015,Number,48.0,uhf310,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Lower Manhattan,5 to 17 Years,2015,Rate,111.2,uhf310,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Lower Manhattan,0 to 17 Years,2015,Number,75.0,uhf310,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Manhattan,0 to 4 years,2015,Rate,281.2,36061,N/A
Manhattan,0 to 4 years,2015,Number,2318.0,36061,N/A
Manhattan,5 to 17 Years,2015,Number,4147.0,36061,N/A
Manhattan,5 to 17 Years,2015,Rate,263.7,36061,N/A
Manhattan,0 to 17 Years,2015,Number,6465.0,36061,N/A
New York City,0 to 4 years,2015,Number,17228.0,3651000,N/A
New York City,0 to 4 years,2015,Rate,307.0,3651000,N/A
New York City,5 to 17 Years,2015,Number,27355.0,3651000,N/A
New York City,5 to 17 Years,2015,Rate,223.0,3651000,N/A
New York City,0 to 17 Years,2015,Number,44583.0,3651000,N/A
Northeast Bronx,0 to 4 years,2015,Rate,407.8,uhf102,"10466, 10469, 10470, 10475"
Northeast Bronx,0 to 4 years,2015,Number,498.0,uhf102,"10466, 10469, 10470, 10475"
Northeast Bronx,5 to 17 Years,2015,Number,989.0,uhf102,"10466, 10469, 10470, 10475"
Northeast Bronx,5 to 17 Years,2015,Rate,301.9,uhf102,"10466, 10469, 10470, 10475"
Northeast Bronx,0 to 17 Years,2015,Number,1487.0,uhf102,"10466, 10469, 10470, 10475"
Pelham - Throgs Neck,0 to 4 years,2015,Rate,478.5,uhf104,"10461, 10462, 10464, 10465, 10472, 10473"
Pelham - Throgs Neck,0 to 4 years,2015,Number,998.0,uhf104,"10461, 10462, 10464, 10465, 10472, 10473"
Pelham - Throgs Neck,5 to 17 Years,2015,Number,1571.0,uhf104,"10461, 10462, 10464, 10465, 10472, 10473"
Pelham - Throgs Neck,5 to 17 Years,2015,Rate,303.2,uhf104,"10461, 10462, 10464, 10465, 10472, 10473"
Pelham - Throgs Neck,0 to 17 Years,2015,Number,2569.0,uhf104,"10461, 10462, 10464, 10465, 10472, 10473"
Port  Richmond,0 to 4 years,2015,Number,124.0,uhf501,"10301, 10302, 10303, 10304, 10305, 10310"
Port  Richmond,0 to 4 years,2015,Rate,261.0,uhf501,"10301, 10302, 10303, 10304, 10305, 10310"
Port  Richmond,5 to 17 Years,2015,Number,239.0,uhf501,"10301, 10302, 10303, 10304, 10305, 10310"
Port  Richmond,5 to 17 Years,2015,Rate,180.0,uhf501,"10301, 10302, 10303, 10304, 10305, 10310"
Port  Richmond,0 to 17 Years,2015,Number,363.0,uhf501,"10301, 10302, 10303, 10304, 10305, 10310"
Queens,0 to 4 years,2015,Number,2889.0,36081,N/A
Queens,0 to 4 years,2015,Rate,196.7,36081,N/A
Queens,5 to 17 Years,2015,Number,4282.0,36081,N/A
Queens,5 to 17 Years,2015,Rate,131.6,36081,N/A
Queens,0 to 17 Years,2015,Number,7171.0,36081,N/A
Ridgewood - Forest Hills,0 to 4 years,2015,Number,251.0,uhf405,"11374, 11375, 11379, 11385"
Ridgewood - Forest Hills,0 to 4 years,2015,Rate,155.5,uhf405,"11374, 11375, 11379, 11385"
Ridgewood - Forest Hills,5 to 17 Years,2015,Number,321.0,uhf405,"11374, 11375, 11379, 11385"
Ridgewood - Forest Hills,5 to 17 Years,2015,Rate,98.5,uhf405,"11374, 11375, 11379, 11385"
Ridgewood - Forest Hills,0 to 17 Years,2015,Number,572.0,uhf405,"11374, 11375, 11379, 11385"
Rockaway,0 to 4 years,2015,Rate,199.2,uhf410,"11691, 11692, 11693, 11694, 11697"
Rockaway,0 to 4 years,2015,Number,193.0,uhf410,"11691, 11692, 11693, 11694, 11697"
Rockaway,5 to 17 Years,2015,Number,348.0,uhf410,"11691, 11692, 11693, 11694, 11697"
Rockaway,5 to 17 Years,2015,Rate,161.0,uhf410,"11691, 11692, 11693, 11694, 11697"
Rockaway,0 to 17 Years,2015,Number,541.0,uhf410,"11691, 11692, 11693, 11694, 11697"
South Beach - Tottenville,0 to 4 years,2015,Rate,54.0,uhf504,"10306, 10307, 10308, 10309, 10312, 10314"
South Beach - Tottenville,0 to 4 years,2015,Number,56.0,uhf504,"10306, 10307, 10308, 10309, 10312, 10314"
South Beach - Tottenville,5 to 17 Years,2015,Number,132.0,uhf504,"10306, 10307, 10308, 10309, 10312, 10314"
South Beach - Tottenville,5 to 17 Years,2015,Rate,42.6,uhf504,"10306, 10307, 10308, 10309, 10312, 10314"
South Beach - Tottenville,0 to 17 Years,2015,Number,188.0,uhf504,"10306, 10307, 10308, 10309, 10312, 10314"
Southeast Queens,0 to 4 years,2015,Number,233.0,uhf409,"11001, 11004, 11005, 11040, 11411, 11413, 11422, 11426, 11427, 11428, 11429"
Southeast Queens,0 to 4 years,2015,Rate,203.3,uhf409,"11001, 11004, 11005, 11040, 11411, 11413, 11422, 11426, 11427, 11428, 11429"
Southeast Queens,5 to 17 Years,2015,Number,336.0,uhf409,"11001, 11004, 11005, 11040, 11411, 11413, 11422, 11426, 11427, 11428, 11429"
Southeast Queens,5 to 17 Years,2015,Rate,109.1,uhf409,"11001, 11004, 11005, 11040, 11411, 11413, 11422, 11426, 11427, 11428, 11429"
Southeast Queens,0 to 17 Years,2015,Number,569.0,uhf409,"11001, 11004, 11005, 11040, 11411, 11413, 11422, 11426, 11427, 11428, 11429"
Southwest Queens,0 to 4 years,2015,Number,392.0,uhf407,"11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421"
Southwest Queens,0 to 4 years,2015,Rate,205.1,uhf407,"11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421"
Southwest Queens,5 to 17 Years,2015,Number,546.0,uhf407,"11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421"
Southwest Queens,5 to 17 Years,2015,Rate,115.4,uhf407,"11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421"
Southwest Queens,0 to 17 Years,2015,Number,938.0,uhf407,"11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421"
Stapleton - St. George,0 to 4 years,2015,Rate,199.4,uhf502,"10301, 10302, 10303, 10304, 10305, 10310"
Stapleton - St. George,0 to 4 years,2015,Number,145.0,uhf502,"10301, 10302, 10303, 10304, 10305, 10310"
Stapleton - St. George,5 to 17 Years,2015,Number,280.0,uhf502,"10301, 10302, 10303, 10304, 10305, 10310"
Stapleton - St. George,5 to 17 Years,2015,Rate,141.0,uhf502,"10301, 10302, 10303, 10304, 10305, 10310"
Stapleton - St. George,0 to 17 Years,2015,Number,425.0,uhf502,"10301, 10302, 10303, 10304, 10305, 10310"
Staten Island,0 to 4 years,2015,Rate,132.5,36085,N/A
Staten Island,0 to 4 years,2015,Number,359.0,36085,N/A
Staten Island,5 to 17 Years,2015,Number,737.0,36085,N/A
Staten Island,5 to 17 Years,2015,Rate,95.6,36085,N/A
Staten Island,0 to 17 Years,2015,Number,1096.0,36085,N/A
Sunset Park,0 to 4 years,2015,Rate,93.7,uhf205,"11220, 11232"
Sunset Park,0 to 4 years,2015,Number,106.0,uhf205,"11220, 11232"
Sunset Park,5 to 17 Years,2015,Number,197.0,uhf205,"11220, 11232"
Sunset Park,5 to 17 Years,2015,Rate,98.5,uhf205,"11220, 11232"
Sunset Park,0 to 17 Years,2015,Number,303.0,uhf205,"11220, 11232"
Union Square - Lower East Side,0 to 4 years,2015,Number,246.0,uhf309,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Union Square - Lower East Side,0 to 4 years,2015,Rate,323.9,uhf309,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Union Square - Lower East Side,5 to 17 Years,2015,Number,444.0,uhf309,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Union Square - Lower East Side,5 to 17 Years,2015,Rate,272.8,uhf309,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Union Square - Lower East Side,0 to 17 Years,2015,Number,690.0,uhf309,"10002, 10003, 10004, 10005, 10006, 10007, 10009, 10038, 10048, 10280, 10282"
Upper East Side,0 to 4 years,2015,Number,77.0,uhf305,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Upper East Side,0 to 4 years,2015,Rate,67.3,uhf305,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Upper East Side,5 to 17 Years,2015,Number,113.0,uhf305,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Upper East Side,5 to 17 Years,2015,Rate,54.9,uhf305,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Upper East Side,0 to 17 Years,2015,Number,190.0,uhf305,"10010, 10016, 10017, 10021, 10022, 10028, 10044, 10065, 10075, 10128, 10162, 10165, 10170, 10171"
Upper West Side,0 to 4 years,2015,Rate,166.6,uhf304,"10023, 10024, 10025, 10069"
Upper West Side,0 to 4 years,2015,Number,197.0,uhf304,"10023, 10024, 10025, 10069"
Upper West Side,5 to 17 Years,2015,Number,267.0,uhf304,"10023, 10024, 10025, 10069"
Upper West Side,5 to 17 Years,2015,Rate,129.7,uhf304,"10023, 10024, 10025, 10069"
Upper West Side,0 to 17 Years,2015,Number,464.0,uhf304,"10023, 10024, 10025, 10069"
Washington Heights - Inwood,0 to 4 years,2015,Number,476.0,uhf301,"10031, 10032, 10033, 10034, 10040"
Washington Heights - Inwood,0 to 4 years,2015,Rate,299.9,uhf301,"10031, 10032, 10033, 10034, 10040"
Washington Heights - Inwood,5 to 17 Years,2015,Number,766.0,uhf301,"10031, 10032, 10033, 10034, 10040"
Washington Heights - Inwood,5 to 17 Years,2015,Rate,224.1,uhf301,"10031, 10032, 10033, 10034, 10040"
Washington Heights - Inwood,0 to 17 Years,2015,Number,1242.0,uhf301,"10031, 10032, 10033, 10034, 10040"
West Queens,0 to 4 years,2015,Rate,198.8,uhf402,"11368, 11369, 11370, 11372, 11373, 11377, 11378"
West Queens,0 to 4 years,2015,Number,665.0,uhf402,"11368, 11369, 11370, 11372, 11373, 11377, 11378"
West Queens,5 to 17 Years,2015,Number,1052.0,uhf402,"11368, 11369, 11370, 11372, 11373, 11377, 11378"
West Queens,5 to 17 Years,2015,Rate,160.5,uhf402,"11368, 11369, 11370, 11372, 11373, 11377, 11378"
West Queens,0 to 17 Years,2015,Number,1717.0,uhf402,"11368, 11369, 11370, 11372, 11373, 11377, 11378"
Williamsburg - Bushwick,0 to 4 years,2015,Rate,438.9,uhf211,"11206, 11221, 11237"
Williamsburg - Bushwick,0 to 4 years,2015,Number,761.0,uhf211,"11206, 11221, 11237"
Williamsburg - Bushwick,5 to 17 Years,2015,Number,1266.0,uhf211,"11206, 11221, 11237"
Williamsburg - Bushwick,5 to 17 Years,2015,Rate,330.5,uhf211,"11206, 11221, 11237"
Williamsburg - Bushwick,0 to 17 Years,2015,Number,2027.0,uhf211,"11206, 11221, 11237"
Willowbrook,0 to 4 years,2015,Number,34.0,uhf503,"10306, 10307, 10308, 10309, 10312, 10314"
Willowbrook,0 to 4 years,2015,Rate,72.3,uhf503,"10306, 10307, 10308, 10309, 10312, 10314"
Willowbrook,5 to 17 Years,2015,Number,70.0,uhf503,"10306, 10307, 10308, 10309, 10312, 10314"
Willowbrook,5 to 17 Years,2015,Rate,53.9,uhf503,"10306, 10307, 10308, 10309, 10312, 10314"
Willowbrook,0 to 17 Years,2015,Number,104.0,uhf503,"10306, 10307, 10308, 10309, 10312, 10314"
Bayside - Little Neck,0 to 4 years,2016,Rate,50.1,uhf404,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Bayside - Little Neck,0 to 4 years,2016,Number,23.0,uhf404,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Bayside - Little Neck,5 to 17 Years,2016,Number,29.0,uhf404,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Bayside - Little Neck,5 to 17 Years,2016,Rate,22.4,uhf404,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Bayside - Little Neck,0 to 17 Years,2016,Number,52.0,uhf404,"11361, 11362, 11363, 11364, 11365, 11366, 11367"
Bedford Stuyvesant - Crown Heights,0 to 4 years,2016,Rate,452.1,uhf203,"11212, 11213, 11216, 11233, 11238"
Bedford Stuyvesant - Crown Heights,0 to 4 years,2016,Number,1060.0,uhf203,"11212, 11213, 11216, 11233, 11238"
Bedford Stuyvesant - Crown Heights,5 to 17 Years,2016,Number,1881.0,uhf203,"11212, 11213, 11216, 11233, 11238"
Bedford Stuyvesant - Crown Heights,5 to 17 Years,2016,Rate,373.4,uhf203,"11212, 11213, 11216, 11233, 11238"
Bedford Stuyvesant - Crown Heights,0 to 17 Years,2016,Number,2941.0,uhf203,"11212, 11213, 11216, 11233, 11238"
Bensonhurst - Bay Ridge,0 to 4 years,2016,Rate,60.7,uhf209,"11209, 11214, 11228"
Bensonhurst - Bay Ridge,0 to 4 years,2016,Number,81.0,uhf209,"11209, 11214, 11228"
Bensonhurst - Bay Ridge,5 to 17 Years,2016,Number,156.0,uhf209,"11209, 11214, 11228"
Bensonhurst - Bay Ridge,5 to 17 Years,2016,Rate,52.9,uhf209,"11209, 11214, 11228"
Bensonhurst - Bay Ridge,0 to 17 Years,2016,Number,237.0,uhf209,"11209, 11214, 11228"
Borough Park,0 to 4 years,2016,Number,214.0,uhf206,"11204, 11218, 11219, 11230"
Borough Park,0 to 4 years,2016,Rate,63.2,uhf206,"11204, 11218, 11219, 11230"
Borough Park,5 to 17 Years,2016,Number,308.0,uhf206,"11204, 11218, 11219, 11230"
Borough Park,5 to 17 Years,2016,Rate,44.6,uhf206,"11204, 11218, 11219, 11230"
Borough Park,0 to 17 Years,2016,Number,522.0,uhf206,"11204, 11218, 11219, 11230"
Bronx,0 to 4 years,2016,Number,6417.0,36005,N/A
Bronx,0 to 4 years,2016,Rate,601.5,36005,N/A
Bronx,5 to 17 Years,2016,Number,9961.0,36005,N/A
Bronx,5 to 17 Years,2016,Rate,384.2,36005,N/A
Bronx,0 to 17 Years,2016,Number,16378.0,36005,N/A
Brooklyn,0 to 4 years,2016,Rate,228.0,36047,N/A
Brooklyn,0 to 4 years,2016,Number,4419.0,36047,N/A
Brooklyn,5 to 17 Years,2016,Number,7649.0,36047,N/A
Brooklyn,5 to 17 Years,2016,Rate,186.8,36047,N/A
Brooklyn,0 to 17 Years,2016,Number,12068.0,36047,N/A
Canarsie - Flatlands,0 to 4 years,2016,Number,327.0,uhf208,"11234, 11236, 11239"
Canarsie - Flatlands,0 to 4 years,2016,Rate,261.7,uhf208,"11234, 11236, 11239"
Canarsie - Flatlands,5 to 17 Years,2016,Number,562.0,uhf208,"11234, 11236, 11239"
Canarsie - Flatlands,5 to 17 Years,2016,Rate,171.8,uhf208,"11234, 11236, 11239"
Canarsie - Flatlands,0 to 17 Years,2016,Number,889.0,uhf208,"11234, 11236, 11239"
Central Harlem - Morningside Heights,0 to 4 years,2016,Rate,684.9,uhf302,"10026, 10027, 10030, 10037, 10039"
Central Harlem - Morningside Heights,0 to 4 years,2016,Number,711.0,uhf302,"10026, 10027, 10030, 10037, 10039"
Central Harlem - Morningside Heights,5 to 17 Years,2016,Number,1331.0,uhf302,"10026, 10027, 10030, 10037, 10039"
Central Harlem - Morningside Heights,5 to 17 Years,2016,Rate,565.4,uhf302,"10026, 10027, 10030, 10037, 10039"
Central Harlem - Morningside Heights,0 to 17 Years,2016,Number,2042.0,uhf302,"10026, 10027, 10030, 10037, 10039"
Chelsea - Clinton,0 to 4 years,2016,Rate,87.6,uhf306,"10001, 10011, 10012, 10013, 10014, 10018, 10019, 10020, 10036"
